REGION,TECHNOLOGY,YEAR,VALUE
"RE1","PWRSOL_A",2020,0.429936
"RE1","PWRSOL_A",2021,0.4053504
"RE1","PWRSOL_A",2022,1.12287971659756
"RE1","PWRSOL_A",2023,3.57219086321912
"RE1","PWRSOL_A",2024,8.08152939379342
"RE1","PWRSOL_A",2025,12.1779253169192
"RE1","PWRSOL_A",2026,11.9353568858099
"RE1","PWRSOL_A",2027,14.6835212202611
"RE1","PWRSOL_A",2028,17.5378350116465
"RE1","PWRSOL_A",2029,18.3162972322495
"RE1","PWRSOL_A",2030,19.8519257341174
"RE1","PWRSOL_A",2031,21.8257479705522
"RE1","PWRSOL_A",2032,22.5085206945236
"RE1","PWRSOL_A",2033,23.2278961073056
"RE1","PWRSOL_A",2034,23.9841364022603
"RE1","PWRSOL_A",2035,25.2002386572176
"RE1","PWRSOL_A",2036,26.2459534169663
"RE1","PWRSOL_A",2037,29.2220207704166
"RE1","PWRSOL_A",2038,30.8453693757808
"RE1","PWRSOL_A",2039,34.5376062448915
"RE1","PWRSOL_A",2040,42.0691544700211
"RE1","PWRSOL_A",2041,44.7425647321373
"RE1","PWRSOL_A",2042,51.9577510989571
"RE1","PWRSOL_A",2043,66.3320616769874
"RE1","PWRSOL_A",2044,75.007193085907
"RE1","PWRSOL_A",2045,75.007193085907
"RE1","PWRSOL_A",2046,74.567542901787
"RE1","PWRSOL_A",2047,72.9704232606552
"RE1","PWRSOL_A",2048,69.7350783146305
"RE1","PWRSOL_A",2049,66.2849642036584
"RE1","PWRSOL_A",2050,66.2849642036584
"RE1","PWRSOL_A",2051,63.9963319116386
"RE1","PWRSOL_A",2052,61.527781284977
"RE1","PWRSOL_A",2053,60.609665178093
"RE1","PWRSOL_A",2054,59.0330599371859
"RE1","PWRSOL_A",2055,57.0697674943909
"RE1","PWRSOL_A",2056,56.1232570354836
"RE1","PWRSOL_A",2057,55.1060086765327
"RE1","PWRSOL_A",2058,54.0133238842009
"RE1","PWRSOL_A",2059,52.4580533994466
"RE1","PWRSOL_A",2060,51.0474207294622
"RE1","PWRSOL_A",2061,47.7658930887525
"RE1","PWRSOL_A",2062,45.4221545363056
"RE1","PWRSOL_A",2063,41.1898998639994
"RE1","PWRSOL_A",2064,32.9380386158859
"RE1","PWRSOL_A",2065,30.2646283537697
"RE1","PWRSOL_A",2066,23.0494419869499
"RE1","PWRSOL_A",2067,8.67513140891959
"RE2","PWRWND_B",2015,658.593163246143
"RE2","PWRWND_B",2016,652.067408762565
"RE2","PWRWND_B",2017,665.434887572611
"RE2","PWRWND_B",2018,673.296351294701
"RE2","PWRWND_B",2019,675.689639673231
"RE2","PWRWND_B",2020,672.651812777616
"RE2","PWRWND_B",2021,679.094605860062
"RE2","PWRWND_B",2022,684.965783307067
"RE2","PWRWND_B",2023,690.08687275362
"RE2","PWRWND_B",2024,694.268649137985
"RE2","PWRWND_B",2025,697.308676250868
"RE2","PWRWND_B",2026,731.162197863753
"RE2","PWRWND_B",2027,766.376065796472
"RE2","PWRWND_B",2028,802.974062532642
"RE2","PWRWND_B",2029,840.976276193413
"RE2","PWRWND_B",2030,880.401189956809
"RE2","PWRWND_B",2031,914.691763495048
"RE2","PWRWND_B",2032,949.86718955705
"RE2","PWRWND_B",2033,985.810563204425
"RE2","PWRWND_B",2034,1022.39394052005
"RE2","PWRWND_B",2035,1082.1914323724
"RE2","PWRWND_B",2036,1163.27147973458
"RE2","PWRWND_B",2037,1250.25652757687
"RE2","PWRWND_B",2038,1343.58096391906
"RE2","PWRWND_B",2039,1443.71186539719
"RE2","PWRWND_B",2040,1551.15062983913
"RE2","PWRWND_B",2041,1638.63612703852
"RE2","PWRWND_B",2042,1731.0342065848
"RE2","PWRWND_B",2043,1828.61906233481
"RE2","PWRWND_B",2044,1931.68237340126
"RE2","PWRWND_B",2045,2040.52901864172
"RE2","PWRWND_B",2046,2157.79833945114
"RE2","PWRWND_B",2047,2281.6261524664
"RE2","PWRWND_B",2048,2412.37903120643
"RE2","PWRWND_B",2049,2550.44381724531
"RE2","PWRWND_B",2050,2696.22834374015
"RE2","PWRWND_B",2051,2659.52741461338
"RE2","PWRWND_B",2052,2620.3939452325
"RE2","PWRWND_B",2053,2578.67378038833
"RE2","PWRWND_B",2054,2534.20429865648
"RE2","PWRWND_B",2055,2486.81180898002
"RE2","PWRWND_B",2056,2434.48481596804
"RE2","PWRWND_B",2057,2378.20920761161
"RE2","PWRWND_B",2058,2317.72781545072
"RE2","PWRWND_B",2059,2252.76128407051
"RE2","PWRWND_B",2060,2160.2913151814
"RE2","PWRWND_B",2061,2079.21126781922
"RE2","PWRWND_B",2062,1992.22621997693
"RE2","PWRWND_B",2063,1898.90178363474
"RE2","PWRWND_B",2064,1798.77088215661
"RE2","PWRWND_B",2065,1394.31626174054
"RE2","PWRWND_B",2066,1293.77563443008
"RE2","PWRWND_B",2067,1164.91480292286
"RE2","PWRWND_B",2068,1041.58355261383
"RE2","PWRWND_B",2069,913.861428292374
"RE2","PWRWND_B",2070,780.473445956065
