REGION,TECHNOLOGY,YEAR,VALUE
"RE2","PWRDIST_B",2024,12.4923857047243
"RE2","PWRDIST_B",2025,13.6544340676915
"RE2","PWRDIST_B",2026,17.991577390727
"RE2","PWRDIST_B",2027,19.6148231620297
"RE2","PWRDIST_B",2028,21.3533954651117
"RE2","PWRDIST_B",2029,23.2142890064478
"RE2","PWRDIST_B",2030,25.2059801966144
"RE2","PWRDIST_B",2031,28.2298568265591
"RE2","PWRDIST_B",2032,30.860314388619
"RE2","PWRDIST_B",2033,33.6853109624521
"RE2","PWRDIST_B",2034,36.7208706811142
"RE2","PWRDIST_B",2035,52.6052867191185
"RE2","PWRDIST_B",2036,47.0191521156512
"RE2","PWRDIST_B",2037,51.0961923097715
"RE2","PWRDIST_B",2038,55.4960017247353
"RE2","PWRDIST_B",2039,60.2439557861072
"RE2","PWRDIST_B",2040,65.3669367621199
"RE2","PWRDIST_B",2041,54.3038101444536
"RE2","PWRDIST_B",2042,57.9422745359852
"RE2","PWRDIST_B",2043,61.7971952207438
"RE2","PWRDIST_B",2044,65.8826011902096
"RE2","PWRDIST_B",2045,70.2101314231923
"RE2","PWRDIST_B",2046,76.242964712452
"RE2","PWRDIST_B",2047,81.1849540899647
"RE2","PWRDIST_B",2048,86.4200949518119
"RE2","PWRDIST_B",2049,91.965467094457
"RE2","PWRDIST_B",2050,97.8388863741713
