REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"RE2","S108","PWRWND_B","WND_B",2047,297.566722744729
"RE2","S108","PWRWND_B","WND_B",2048,314.619343558201
"RE2","S108","PWRWND_B","WND_B",2049,332.62557383551
"RE2","S108","PWRWND_B","WND_B",2050,351.638602647907
"RE2","S108","PWRTRN_B","ELC001_B",2015,40.3718105339307
"RE2","S108","PWRTRN_B","ELC001_B",2016,42.0744436659877
"RE2","S108","PWRTRN_B","ELC001_B",2017,45.3210284171691
"RE2","S108","PWRTRN_B","ELC001_B",2018,48.5522919180002
"RE2","S108","PWRTRN_B","ELC001_B",2019,51.7682623516905
"RE2","S108","PWRTRN_B","ELC001_B",2020,54.9689116971109
"RE2","S108","PWRTRN_B","ELC001_B",2021,57.8093415169662
"RE2","S108","PWRTRN_B","ELC001_B",2022,60.8461683821556
"RE2","S108","PWRTRN_B","ELC001_B",2023,64.0896190965258
"RE2","S108","PWRTRN_B","ELC001_B",2024,67.5508237702684
"RE2","S108","PWRTRN_B","ELC001_B",2025,71.2417906640813
"RE2","S108","PWRTRN_B","ELC001_B",2026,76.0282782269687
"RE2","S108","PWRTRN_B","ELC001_B",2027,81.13201453395
"RE2","S108","PWRTRN_B","ELC001_B",2028,86.5731043074124
"RE2","S108","PWRTRN_B","ELC001_B",2029,92.372756422549
"RE2","S108","PWRTRN_B","ELC001_B",2030,98.5536234416675
"RE2","S108","PWRTRN_B","ELC001_B",2031,105.378041984043
"RE2","S108","PWRTRN_B","ELC001_B",2032,112.71743381692
"RE2","S108","PWRTRN_B","ELC001_B",2033,120.605338517214
"RE2","S108","PWRTRN_B","ELC001_B",2034,129.078189255713
"RE2","S108","PWRTRN_B","ELC001_B",2035,141.13800263263
"RE2","S108","PWRTRN_B","ELC001_B",2036,151.712357220682
"RE2","S108","PWRTRN_B","ELC001_B",2037,163.056834310517
"RE2","S108","PWRTRN_B","ELC001_B",2038,175.228086224125
"RE2","S108","PWRTRN_B","ELC001_B",2039,188.287028490417
"RE2","S108","PWRTRN_B","ELC001_B",2040,202.299052763619
"RE2","S108","PWRTRN_B","ELC001_B",2041,213.708797809351
"RE2","S108","PWRTRN_B","ELC001_B",2042,225.759235471441
"RE2","S108","PWRTRN_B","ELC001_B",2043,238.486125756976
"RE2","S108","PWRTRN_B","ELC001_B",2044,251.927509077426
"RE2","S108","PWRTRN_B","ELC001_B",2045,266.123147337861
"RE2","S108","PWRTRN_B","ELC001_B",2046,281.417260018871
"RE2","S108","PWRTRN_B","ELC001_B",2047,297.566722744729
"RE2","S108","PWRTRN_B","ELC001_B",2048,314.619343558201
"RE2","S108","PWRTRN_B","ELC001_B",2049,332.62557383551
"RE2","S108","PWRTRN_B","ELC001_B",2050,351.638602647907
"RE2","S108","PWRDIST_B","ELC002_B",2015,38.4493433656483
"RE2","S108","PWRDIST_B","ELC002_B",2016,40.0708987295121
"RE2","S108","PWRDIST_B","ELC002_B",2017,43.1628842068278
"RE2","S108","PWRDIST_B","ELC002_B",2018,46.240278017143
"RE2","S108","PWRDIST_B","ELC002_B",2019,49.30310700161
"RE2","S108","PWRDIST_B","ELC002_B",2020,52.3513444734389
"RE2","S108","PWRDIST_B","ELC002_B",2021,55.056515730444
"RE2","S108","PWRDIST_B","ELC002_B",2022,57.9487317925291
"RE2","S108","PWRDIST_B","ELC002_B",2023,61.0377324728817
"RE2","S108","PWRDIST_B","ELC002_B",2024,64.3341178764461
"RE2","S108","PWRDIST_B","ELC002_B",2025,67.8493244419821
"RE2","S108","PWRDIST_B","ELC002_B",2026,72.4078840256845
"RE2","S108","PWRDIST_B","ELC002_B",2027,77.2685852704285
"RE2","S108","PWRDIST_B","ELC002_B",2028,82.450575530869
"RE2","S108","PWRDIST_B","ELC002_B",2029,87.974053735761
"RE2","S108","PWRDIST_B","ELC002_B",2030,93.860593753969
"RE2","S108","PWRDIST_B","ELC002_B",2031,100.360039984803
"RE2","S108","PWRDIST_B","ELC002_B",2032,107.349936968495
"RE2","S108","PWRDIST_B","ELC002_B",2033,114.862227159252
"RE2","S108","PWRDIST_B","ELC002_B",2034,122.931608814965
"RE2","S108","PWRDIST_B","ELC002_B",2035,134.417145364409
"RE2","S108","PWRDIST_B","ELC002_B",2036,144.487959257792
"RE2","S108","PWRDIST_B","ELC002_B",2037,155.292223152873
"RE2","S108","PWRDIST_B","ELC002_B",2038,166.883891642023
"RE2","S108","PWRDIST_B","ELC002_B",2039,179.320979514683
"RE2","S108","PWRDIST_B","ELC002_B",2040,192.66576453678
"RE2","S108","PWRDIST_B","ELC002_B",2041,203.532188389858
"RE2","S108","PWRDIST_B","ELC002_B",2042,215.008795687087
"RE2","S108","PWRDIST_B","ELC002_B",2043,227.129643578073
"RE2","S108","PWRDIST_B","ELC002_B",2044,239.93096102612
"RE2","S108","PWRDIST_B","ELC002_B",2045,253.450616512249
"RE2","S108","PWRDIST_B","ELC002_B",2046,268.01643811321
"RE2","S108","PWRDIST_B","ELC002_B",2047,283.396878804504
"RE2","S108","PWRDIST_B","ELC002_B",2048,299.637470055429
"RE2","S108","PWRDIST_B","ELC002_B",2049,316.786260795724
"RE2","S108","PWRDIST_B","ELC002_B",2050,334.893907283721
